"","Tranche2CDSValue_0.0005","Tranche2CDSValue_0.0008","Tranche2CDSValue_0.0012","Tranche2CDSValue_0.0016","Tranche2CDSValue_0.0028","Date"
"255",757283.836142206,-468633.163895035,-2103189.16394469,-3737745.16399435,-8641413.16414331,2006-01-18
"256",634976.871627787,-585519.871655946,-2212848.86270092,-3840177.8537459,-8722164.82688083,2006-01-19
"257",572441.751417938,-641097.791788456,-2259150.51606365,-3877203.24033884,-8731361.41316442,2006-01-20
"258",515368.021399188,-699699.00264025,-2319788.36802617,-3939877.73341209,-8800145.82956984,2006-01-23
"259",450425.627258983,-764824.817578336,-2385158.74402809,-4005492.67047785,-8866494.44982713,2006-01-24
"260",392516.740788933,-822036.70501644,-2441441.2994236,-4060845.89383077,-8919059.67705226,2006-01-25
"261",352659.851587406,-862484.987335981,-2482678.1059005,-4102871.22446501,-8963450.58015857,2006-01-26
"262",291999.090695937,-927338.880796787,-2553122.84278709,-4178906.80477739,-9056258.69074828,2006-01-27
"263",244496.978628678,-982052.264186985,-2617451.25460787,-4252850.24502875,-9159047.21629141,2006-01-30
"264",236567.966600947,-989487.043873307,-2624227.05783898,-4258967.07180465,-9163187.11370167,2006-01-31
"265",219019.655715984,-1014048.81659178,-2658140.11300214,-4302231.40941249,-9234505.29864355,2006-02-01
"266",186318.065079085,-1061986.17742134,-2726391.83408858,-4390797.49075581,-9384014.46075752,2006-02-02
"267",173787.774820393,-1070337.58523669,-2729171.39864614,-4388005.21205559,-9364506.65228393,2006-02-03
"268",167814.25807147,-1067151.34166872,-2713772.14132229,-4360392.94097588,-9300255.33993661,2006-02-06
"269",146563.199148408,-1087608.06478316,-2733169.75002526,-4378731.43526735,-9315416.49099363,2006-02-07
"270",124596.089683852,-1104481.64220981,-2743251.95140135,-4382022.26059289,-9298333.18816752,2006-02-08
"271",128734.900230104,-1087850.94310061,-2709965.4008749,-4332079.85864919,-9198423.23197206,2006-02-09
"272",122837.428353709,-1092952.10441047,-2714004.81476271,-4335057.52511495,-9198215.65617166,2006-02-10
"273",123844.43418552,-1092162.53189911,-2713505.15334528,-4334847.77479144,-9198875.63912995,2006-02-13
"274",112940.330455405,-1103638.12500951,-2725742.73229606,-4347847.33958261,-9214161.16144226,2006-02-14
"275",108155.159720999,-1108218.22014683,-2730049.39330394,-4351880.56646104,-9217374.08593236,2006-02-15
"276",91851.1543558356,-1120923.01349429,-2737955.23729445,-4354987.46109461,-9206084.13249509,2006-02-16
"277",84212.842548525,-1128970.54133426,-2746548.3865113,-4364126.23168834,-9216859.76721947,2006-02-17
"278",68940.3940046027,-1144061.54552112,-2761397.46488874,-4378733.38425636,-9230741.14235924,2006-02-20
"279",127835.760842515,-1088834.09375924,-2711060.56656157,-4333287.03936391,-9199966.45777091,2006-02-21
"280",151692.886026602,-1064405.03104748,-2685868.9204796,-4307332.80991171,-9171724.47820806,2006-02-22
"281",151262.480097091,-1070024.87645284,-2698408.01851941,-4326791.16058598,-9211940.5867857,2006-02-23
"282",156396.755105431,-1067811.47583604,-2700089.11709133,-4332366.75834663,-9229199.68211251,2006-02-24
"283",167464.899288778,-1069428.33691564,-2718619.31852154,-4367810.30012744,-9315383.24494513,2006-02-27
"284",119945.648793371,-1118539.21614201,-2769852.36938919,-4421165.52263637,-9375104.98237791,2006-02-28
"285",106098.417684311,-1131033.48104136,-2780542.67934224,-4430051.87764313,-9378579.4725458,2006-03-01
"286",124241.198821567,-1110624.38474632,-2757111.8295035,-4403599.27426068,-9343061.60853223,2006-03-02
"287",131860.757856756,-1111574.24424771,-2769487.58038701,-4427400.9165263,-9401140.92494417,2006-03-03
"288",140982.042694957,-1098015.24336054,-2750011.62476787,-4402008.0061752,-9357997.15039719,2006-03-06
"289",172512.931897239,-1065523.99255766,-2716239.89183085,-4366955.79110405,-9319103.48892363,2006-03-07
"290",209630.174287503,-1031495.32814789,-2686329.33139508,-4341163.33464228,-9305665.34438386,2006-03-08
"291",279612.886941124,-962184.912694933,-2617915.31220967,-4273645.71172442,-9240836.91026865,2006-03-09
"292",320032.139412185,-909524.384580245,-2548933.08323682,-4188341.78189339,-9106567.87786311,2006-03-10
"293",390848.959640174,-830977.577692684,-2460079.62746983,-4089181.67724697,-8976487.8265784,2006-03-13
"294",424905.127090323,-791120.409666702,-2412487.7920094,-4033855.1743521,-8897957.3213802,2006-03-14
"295",499691.466063044,-718674.744093302,-2343163.02430176,-3967651.30451023,-8841116.14513561,2006-03-15
"296",520725.918706991,-699928.04512318,-2327466.66356341,-3955005.28200364,-8837621.13732432,2006-03-16
"297",581063.131518803,-645471.631060402,-2280851.31449934,-3916230.99793828,-8822370.0482551,2006-03-17
"298",623954.454744455,-604032.282794646,-2241347.93284678,-3878663.58289891,-8790610.53305532,2006-03-20
"299",689717.771978272,-543630.744767107,-2188095.43376095,-3832560.12275478,-8765954.1897363,2006-03-21
"300",697094.31085114,-533352.808420851,-2173948.96745017,-3814545.12647949,-8736333.60356746,2006-03-22
"301",704669.063015715,-521651.388135582,-2156745.32300398,-3791839.25787238,-8697121.06247756,2006-03-23
"302",725032.494841142,-499888.625236119,-2133116.78533913,-3766344.94544215,-8666029.42575119,2006-03-24
"303",732193.327708645,-491597.040075822,-2123317.53045511,-3755038.0208344,-8650199.49197227,2006-03-27
"304",727313.934590969,-495061.121485428,-2124894.52958729,-3754727.93768915,-8644228.16199474,2006-03-28
"305",728422.311532451,-502565.97413052,-2143883.68834781,-3785201.40256511,-8709154.54521699,2006-03-29
"306",773637.817167116,-459475.013952729,-2103625.45544586,-3747775.89693898,-8680227.22141836,2006-03-30
"307",844003.851178678,-400616.886762782,-2060111.20401806,-3719605.52127334,-8698088.47303918,2006-03-31
"308",886289.849423577,-363693.236736085,-2030337.35161563,-3696981.46649518,-8696913.81113383,2006-04-03
"309",899273.041615766,-373265.371913595,-2069983.25661941,-3766701.14132522,-8856854.79544266,2006-04-04
"310",992069.666687242,-277973.134954761,-1971363.5371441,-3664753.93933344,-8744925.14590145,2006-04-05
"311",1023765.71836057,-240943.19083188,-1927221.73642182,-3613500.28201176,-8672335.91878157,2006-04-06
"312",1000585.8026774,-247892.215298323,-1912529.57259929,-3577166.92990026,-8571079.00180315,2006-04-07
"313",1030532.12430696,-221106.6269555,-1889958.29530544,-3558809.96365538,-8565364.96870521,2006-04-10
"314",1099148.08672608,-129693.394425101,-1768148.70262667,-3406604.01082824,-8321969.93543294,2006-04-11
"315",1076618.62148523,-146306.095568386,-1776872.3849732,-3407438.67437802,-8299137.54259248,2006-04-12
"316",1111786.5162038,-121895.901830375,-1766805.79254261,-3411715.68325484,-8346445.35539154,2006-04-13
"317",1137232.51519562,-102074.755216831,-1754484.4491001,-3406894.14298338,-8364123.2246332,2006-04-17
"318",1155698.21865057,-79051.4571572808,-1725384.35823442,-3371717.25931156,-8310715.96254298,2006-04-18
"319",1129551.07663119,-101257.582381859,-1742335.79439926,-3383414.00641667,-8306648.64246888,2006-04-19
"320",1147794.85660784,-105613.102920525,-1776823.71562501,-3448034.3283295,-8461666.16644295,2006-04-20
"321",1131899.13150655,-110970.059730878,-1768128.98138078,-3425287.90303068,-8396764.66798039,2006-04-21
"322",1136621.03324998,-99971.408094233,-1748761.32988652,-3397551.25167881,-8343921.01705568,2006-04-24
"323",1120448.23074726,-110859.70895373,-1752603.62855504,-3394347.54815636,-8319579.3069603,2006-04-25
"324",1137021.63046226,-98780.7463725061,-1746517.24881887,-3394253.75126523,-8337463.25860431,2006-04-26
"325",1158204.61929712,-52102.1259515839,-1665844.45294986,-3279586.77994813,-8120813.76094294,2006-04-27
"326",1168350.23536789,-43922.8784805076,-1660287.03027837,-3276651.18207623,-8125743.63746981,2006-04-28
"327",1157101.70943765,-55371.8722820728,-1672003.31457504,-3288634.75686801,-8138529.08374691,2006-05-01
"328",1152607.9425534,-69449.1388979317,-1698858.58083304,-3328268.02276814,-8216496.34857345,2006-05-02
"329",1140897.96002961,-76676.730158965,-1700109.6504104,-3323542.57066184,-8193841.33141615,2006-05-03
"330",1102153.34074678,-114093.465116576,-1735755.87293438,-3357418.28075219,-8222405.50420561,2006-05-04
"331",1083723.50639394,-130007.580143712,-1748315.69552725,-3366623.81091079,-8221548.1570614,2006-05-05
"332",1058384.96301083,-159495.69318148,-1783336.56810456,-3407177.44302763,-8278700.06779686,2006-05-08
"333",1031498.87410685,-176649.449867023,-1787513.88183218,-3398378.31379734,-8230971.60969283,2006-05-09
"334",1015826.77386069,-193701.635183795,-1806406.18057645,-3419110.7259691,-8257224.36214705,2006-05-10
"335",983040.574930449,-230438.962195898,-1848411.67836436,-3466384.39453282,-8320302.54303821,2006-05-11
"336",944404.770833946,-273515.869534862,-1897410.05669327,-3521304.24385169,-8392986.80532692,2006-05-12
"337",945994.677532981,-270987.958302198,-1893631.4727491,-3516274.98719601,-8384205.53053672,2006-05-15
"338",943325.53450311,-276319.650795937,-1902513.23119467,-3528706.8115934,-8407287.55278958,2006-05-16
"339",924186.974625507,-299490.992430656,-1931061.61517221,-3562632.23791376,-8457344.10613841,2006-05-17
"340",941290.524991834,-279399.88373582,-1906987.09537269,-3534574.30700956,-8417335.94192017,2006-05-18
"341",964419.775161436,-255200.163613972,-1881360.08198118,-3507520.00034839,-8385999.75545002,2006-05-19
"342",989042.145198509,-230949.372873956,-1857604.73030391,-3484260.08773386,-8364226.16002372,2006-05-23
"343",1034734.08646228,-183530.237441367,-1807882.66931289,-3432235.10118442,-8305292.39679899,2006-05-24
"344",1097844.29313631,-116492.992893582,-1735609.37426677,-3354725.75563995,-8212074.89975951,2006-05-25
"345",1142640.4770375,-75522.9229184762,-1699740.78952644,-3323958.6561344,-8196612.2559583,2006-05-26
"346",1180443.37219956,-33654.7141946028,-1652452.16272015,-3271249.6112457,-8127641.95682234,2006-05-29
"347",1237240.9007343,15789.3664743348,-1612812.67920562,-3241414.72488558,-8127220.86192545,2006-05-30
"348",1292441.16427275,63338.3286806716,-1575465.45210877,-3214269.23289821,-8130680.57526652,2006-05-31
"349",1331465.24453736,98943.9390285097,-1544417.80164995,-3187779.54232841,-8117864.7643638,2006-06-01
"350",1373839.10190832,139000.394678151,-1507451.21496208,-3153902.82460231,-8093257.653523,2006-06-02
"351",1425496.2347917,190510.512682084,-1456137.1167974,-3102784.74627689,-8042727.63471535,2006-06-05
"352",1440259.3976385,199816.305580475,-1454107.81716356,-3108031.9399076,-8069804.30813971,2006-06-06
"353",1429530.82911767,193643.512181244,-1454206.24373399,-3102055.99964923,-8045605.26739495,2006-06-07
"354",1425876.91848053,191150.998448459,-1455150.22826096,-3101451.45497039,-8040355.13509866,2006-06-08
"355",1449119.45290019,219688.659217891,-1419552.39902517,-3058793.45726824,-7976516.63199742,2006-06-09
"356",1463563.50170965,231288.974981342,-1411743.72732307,-3054776.42962749,-7983874.53654074,2006-06-12
"357",1508351.60875238,289392.458442613,-1335886.40863707,-2961165.27571676,-7837001.87695581,2006-06-13
"358",1539475.58654346,322144.366371393,-1300963.92719137,-2924072.22075413,-7793397.1014424,2006-06-14
"359",1603731.68439969,385663.056289486,-1238428.44785745,-2862519.95200439,-7734794.46444521,2006-06-15
"360",1626305.69577969,403333.256141158,-1227296.66337688,-2857926.58289492,-7749816.34144903,2006-06-16
"361",1715328.35806912,491760.694083992,-1139662.85789618,-2771086.40987634,-7665357.06581685,2006-06-19
"362",1767146.43549079,546556.847899576,-1080895.93555538,-2708348.71901034,-7590707.06937521,2006-06-20
"363",1842421.33867633,605667.60217983,-1043337.3798155,-2692342.36181083,-7639357.30779681,2006-06-21
"364",1890993.14811289,653909.425002852,-995535.539143869,-2644980.50329059,-7593315.39573075,2006-06-22
"365",2033683.28779274,791253.819745373,-865318.804317782,-2521891.42838094,-7491609.3005704,2006-06-23
"366",2056635.85579794,817082.100755419,-835656.239301275,-2488394.57935797,-7446609.59952806,2006-06-26
"367",2097862.46336792,854714.845147645,-802815.312479382,-2460345.47010641,-7432935.94298749,2006-06-27
"368",2061445.56354257,808951.963556607,-861039.503091347,-2531030.9697393,-7541005.36968316,2006-06-28
"369",2052366.43450222,803591.390855787,-861442.000672789,-2526475.39220137,-7521575.5667871,2006-06-29
"370",2015083.91429213,774897.757038237,-878683.785966951,-2532265.32897214,-7493009.95798771,2006-06-30
"371",1956327.55704026,716877.537620403,-935722.488272738,-2588322.51416588,-7546122.59184531,2006-07-04
"372",1938755.06128072,696355.184546095,-960177.984433404,-2616711.1534129,-7586310.6603514,2006-07-05
"373",1970253.30157571,750339.377291707,-876212.521753624,-2502764.42079896,-7382420.11793495,2006-07-06
"374",1980321.27188307,758891.957950911,-869680.460625295,-2498252.8792015,-7383970.13493012,2006-07-07
"375",1939461.68510781,716072.693951476,-915112.627590302,-2546297.94913208,-7439853.91375741,2006-07-10
"376",1975864.80882111,747107.892190782,-891234.663316319,-2529577.21882342,-7444604.88534472,2006-07-11
"377",1940408.82737777,715164.022630769,-918495.717031896,-2552155.45669456,-7453134.67568256,2006-07-12
"378",1924837.33343617,693776.967577435,-947636.853567544,-2589050.67471252,-7513292.13814746,2006-07-13
"379",1918927.89601218,679790.975665337,-972391.58479712,-2624574.14525958,-7581121.82664695,2006-07-14
"380",1904793.53026132,667673.345665888,-981820.233794686,-2631313.81325526,-7579794.55163699,2006-07-17
"381",1878682.70225771,640257.226351866,-1010976.7415226,-2662210.70939706,-7615912.61302045,2006-07-18
"382",1819414.7829999,542338.839883743,-1160429.08427113,-2863197.008426,-7971500.78089061,2006-07-19
"383",1808793.61702048,535351.600467991,-1162571.08826866,-2860493.77700532,-7954261.84321528,2006-07-20
"384",1737093.74041711,467647.572318951,-1224947.31847859,-2917542.20927613,-7995326.88166876,2006-07-21
"385",1704501.60425833,427713.049730474,-1274671.68964001,-2977056.42901049,-8084210.64712193,2006-07-24
"386",1676527.10583975,405323.151676831,-1289615.45387373,-2984554.05942429,-8069369.87607598,2006-07-25
"387",1682614.78214427,448232.405356184,-1197610.7636946,-2843453.93274539,-7780983.43989776,2006-07-26
"388",1647418.77112057,418740.944842097,-1219496.15686254,-2857733.25856717,-7772444.56368106,2006-07-27
"389",1618067.86638966,396693.26106011,-1231806.21271262,-2860305.68648534,-7745804.10780353,2006-07-28
"390",1583311.44716149,367816.642237522,-1252843.0976611,-2873502.83755972,-7735482.05725557,2006-07-31
"391",1540693.48916571,321303.173123368,-1304550.58159976,-2930404.33632288,-7807965.60049225,2006-08-01
"392",1500350.25690156,285789.31722446,-1333625.26901168,-2953039.85524782,-7811283.61395624,2006-08-02
"393",1491482.8182828,277802.592041292,-1340437.70961405,-2958678.01126939,-7813398.91623541,2006-08-03
"394",1493318.65797301,276620.459175951,-1345643.8058868,-2967908.07094955,-7834700.8661378,2006-08-04
"395",1472509.88972564,254779.452769984,-1368861.12983756,-2992501.71244511,-7863423.46026774,2006-08-08
"396",1450659.42530918,229089.132289716,-1399671.2584029,-3028431.64909552,-7914712.82117337,2006-08-09
"397",1422583.36747371,195588.991837492,-1440403.50901079,-3076396.00985908,-7984373.51240393,2006-08-10
"398",1357391.25402228,129027.026573536,-1508791.94335812,-3146610.91328977,-8060067.82308473,2006-08-11
"399",1291093.79974268,66299.4468673772,-1566759.69029969,-3199818.82746676,-8098996.23896797,2006-08-14
"400",1215587.01428902,-21022.0562028786,-1669834.15019208,-3318646.24418127,-8265082.52614886,2006-08-15
"401",1188025.44376046,-54323.2339076559,-1710788.13746514,-3367253.04102263,-8336647.75169508,2006-08-16
"402",1158581.62169513,-78796.3307793946,-1728633.60074543,-3378470.87071147,-8327982.68060959,2006-08-17
"403",1113506.20093437,-124243.915574743,-1774577.40425356,-3424910.89293237,-8375911.35896882,2006-08-18
"404",1084333.02553459,-155086.109395433,-1807644.95596879,-3460203.80254215,-8417880.34226222,2006-08-21
"405",1054388.83319534,-167018.632434517,-1795561.919941,-3424105.20744748,-8309735.06996692,2006-08-22
"406",1010165.52062056,-200993.521040595,-1815872.24325547,-3430750.96547035,-8275387.13211497,2006-08-23
"407",977537.103829623,-231866.175267689,-1844403.88073077,-3456941.58619385,-8294554.7025831,2006-08-24
"408",973778.311648847,-235524.39331647,-1847927.99993689,-3460331.60655732,-8297542.42641858,2006-08-25
"409",948864.015115743,-258769.671428668,-1868947.92015455,-3479126.16888043,-8309660.91505807,2006-08-28
"410",956504.08271551,-253263.038511199,-1866285.86681348,-3479308.69511576,-8318377.18002259,2006-08-29
"411",935438.123139991,-274168.310671704,-1886976.8890873,-3499785.46750289,-8338211.20274966,2006-08-30
"412",926383.50880798,-293980.725309301,-1921133.03746568,-3548285.34962205,-8429742.28609117,2006-08-31
"413",928831.623622365,-299641.996057456,-1937606.82229722,-3575571.64853698,-8489466.12725626,2006-09-01
"414",996164.59501667,-235876.858228575,-1878598.7958889,-3521320.73354923,-8449486.54653021,2006-09-05
"415",1075415.37894422,-162604.212753622,-1813297.00168408,-3463989.79061455,-8416068.15740593,2006-09-06
"416",1156046.20414604,-96640.9680912666,-1766890.53107434,-3437140.09405741,-8447888.78300661,2006-09-07
"417",1264970.11872043,14615.3362237108,-1652524.37377192,-3319664.08376755,-8321083.21375445,2006-09-08
"418",1394587.75297908,137696.981506878,-1538157.38045606,-3214011.742419,-8241574.82830781,2006-09-11
"419",1511099.90015395,252139.157375559,-1426475.16632896,-3105089.49003348,-8140932.46114704,2006-09-12
"420",1556568.26504551,305932.556784959,-1361581.72089577,-3029095.99857651,-8031638.83161871,2006-09-13
"421",1611114.60833026,377100.253571708,-1268252.2194397,-2913604.6924511,-7849662.11148532,2006-09-14
"422",1656220.11966966,429235.477667511,-1206744.04500201,-2842723.56767154,-7750662.13568012,2006-09-15
"423",1699479.37154909,489250.381695726,-1124388.27144209,-2738026.92457991,-7578942.88399335,2006-09-18
"424",1696128.29981842,482797.526432909,-1134976.8380811,-2752751.20259511,-7606074.29613714,2006-09-19
